  47.38933,   5.38643,   0.77366,   0.79329,   0.53126,   2.89451,  -1.77568
  70.37619,   7.81958,  -0.12843,  -0.12843,   0.89900,   0.44880,   3.59039
  51.21880,   9.89699,   0.89900,   0.89900,   0.38529,   2.24399,   3.59039
 129.75157,  14.41684,   0.12843,   0.12843,   0.89900,   0.89760,   5.38559
 118.82951,  17.70465,   0.38529,   0.38529,   0.89900,   1.34640,   4.48799
  61.70878,   6.89619,   0.66053,   0.77451,   0.68816,  -3.08945,   1.07724
  41.17430,  10.14145,  -0.38529,  -0.38529,   0.38529,   0.89760,   1.79520
  29.20727,   7.19391,   0.89900,   0.89900,   0.38529,   2.24399,   5.38559
 118.82951,  17.70465,   0.89900,   0.89900,   0.38529,   2.24399,   5.38559
  54.63254,   6.17843,   0.75918,   0.63182,   0.58725,  -0.04349,   1.09140
  58.65163,   6.75254,   0.71498,   0.84609,   0.62164,   3.04689,  -1.96327
  37.47362,   9.22995,  -0.38529,  -0.38529,   0.25686,   0.44880,   1.79520
  38.42803,   7.42543,   0.89900,   0.89900,   0.38529,   2.24399,   0.89760
  68.04647,  10.13838,  -0.12843,  -0.12843,   0.89900,   0.89760,   0.00000
  57.16303,   6.42144,   0.75494,   0.71927,   0.57749,  -0.38979,  -3.09034
  32.81993,  10.25868,  -0.38529,  -0.38529,   0.25686,   2.24399,   3.59039
  93.57425,  10.47593,   0.84074,   0.30842,   0.46028,   3.09623,   1.30962
  66.85031,   7.49080,   0.76646,   0.85561,   0.54415,  -2.95714,   2.75256
  48.09029,   5.53542,   0.79517,   0.70558,   0.53292,  -0.26320,  -0.15912
  51.21880,   9.89699,  -0.12843,  -0.12843,   0.51371,   0.89760,   5.38559
 124.30369,  24.01915,   0.89900,   0.89900,   0.38529,   0.89760,   3.59039
  50.29570,   5.64068,   0.72554,   0.76882,   0.59141,  -2.89374,   2.70447
 161.20074,  17.91119,   0.12843,   0.12843,   0.89900,   3.14159,   3.59039
  47.21568,   9.12347,   0.89900,   0.89900,   0.38529,   0.89760,   6.28318
  46.78712,   5.23796,   0.84074,   0.30842,   0.46028,   3.09623,   1.30962
  58.61393,   6.56118,   0.74498,   0.85464,   0.58394,  -1.47037,  -2.12245
  46.02008,   5.11334,   0.89900,   0.89900,   0.38529,   2.69279,   0.89760
  54.77106,   8.16045,   0.12843,   0.12843,   0.89900,   0.44880,   1.79520
  85.39853,   9.48873,   0.12843,   0.12843,   0.77057,   2.24399,   4.48799
  49.17185,   5.54369,   0.71099,   0.64408,   0.64262,   1.73199,  -0.04360
  62.15185,  12.00957,   0.12843,   0.12843,   0.89900,   0.89760,   5.38559
  47.21568,   9.12347,   0.38529,   0.38529,   0.89900,   1.34640,   0.00000
 118.08972,  13.12108,  -0.12843,  -0.12843,   0.89900,   0.44880,   4.48799
  64.87578,   7.20842,   0.64214,   0.64214,   0.64214,   2.69279,   3.59039
 109.54212,  16.32091,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  52.80128,   5.86681,   0.89900,   0.89900,   0.38529,   2.69279,   4.48799
  68.04647,  10.13838,   0.12843,   0.12843,   0.89900,   2.24399,   0.89760
  59.04486,   6.56054,   0.64214,   0.64214,   0.64214,   2.69279,   0.89760
  33.49277,   6.47179,   0.89900,   0.89900,   0.12843,   2.24399,   0.00000
  47.98288,  11.81844,   0.89900,   0.89900,   0.38529,   0.89760,   0.89760
  66.98554,  12.94359,   0.89900,   0.89900,   0.38529,   2.24399,   4.48799
  44.57722,   6.64165,   0.89900,   0.89900,   0.25686,   0.89760,   0.89760
  33.51105,   8.25395,  -0.38529,  -0.38529,   0.64214,   1.34640,   5.38559
 129.75157,  14.41684,   0.12843,   0.12843,   0.89900,   2.69279,   4.48799
  46.02008,   5.11334,   0.12843,   0.12843,   0.89900,   0.44880,   3.59039
  64.87578,   7.20842,   0.12843,   0.12843,   0.89900,   2.69279,   4.48799
  15.89108,  15.89108,   0.89900,   0.89900,   0.38529,   2.24399,   4.48799
  26.93463,  14.42781,   0.89900,   0.89900,   0.38529,   2.24399,   2.69279
  52.80128,   5.86681,   0.12843,   0.12843,   0.89900,   2.24399,   6.28318
  22.31977,   8.94877,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  85.39853,   9.48873,   0.12843,   0.12843,   0.89900,   0.44880,   5.38559
  33.49277,   6.47179,   0.38529,   0.38529,   0.12843,   2.24399,   0.89760
  33.49277,   6.47179,   0.89900,   0.89900,   0.38529,   2.24399,   4.48799
  49.02759,  26.26212,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
 140.75239,  15.63915,   0.12843,   0.12843,   0.89900,   2.69279,   3.59039
  38.85223,   5.78867,   0.38529,   0.38529,   0.89900,   1.79520,   4.48799
 105.60255,  11.73362,   0.12843,   0.12843,   0.89900,   2.24399,   6.28318
  19.52502,  19.52502,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
  59.04486,   6.56054,   0.12843,   0.12843,   0.89900,   2.69279,   5.38559
  32.81993,  10.25868,   0.89900,   0.89900,   0.38529,   0.89760,   5.38559
 170.79705,  18.97745,   0.12843,   0.12843,   0.89900,   0.44880,   5.38559
  44.57722,   6.64165,   0.64214,   0.64214,   0.64214,   1.79520,   4.48799
  70.37619,   7.81958,   0.12843,   0.12843,   0.89900,   2.69279,   3.59039
 118.08972,  13.12108,   0.12843,   0.12843,   0.89900,   2.69279,   5.38559
  24.25750,  24.25750,   0.89900,   0.89900,   0.38529,   0.89760,   0.89760
  13.85021,  13.85021,  -0.12843,  -0.12843,   0.25686,   2.24399,   0.89760
  31.78216,  31.78216,   0.89900,   0.89900,   0.38529,   2.24399,   4.48799
  17.77015,  17.77015,   0.89900,   0.89900,   0.38529,   2.24399,   0.00000
  46.02008,   5.11334,   0.89900,   0.89900,   0.00000,   0.89760,   3.59039
  92.04017,  10.22669,   0.12843,   0.12843,   0.89900,   0.44880,   3.59039
  44.63953,  17.89755,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
 151.20728,  16.80081,   0.12843,   0.12843,   0.89900,   0.44880,   4.48799
  38.85223,   5.78867,   0.64214,   0.64214,   0.12843,   1.34640,   5.38559
  35.54030,  35.54030,   0.89900,   0.89900,   0.38529,   2.24399,   0.00000
  22.75368,  22.75368,   0.89900,   0.89900,   0.38529,   0.89760,   0.00000
  47.00880,   5.28147,   0.72396,   0.68615,   0.60559,  -0.39487,   1.15054
  51.21880,   9.89699,   0.89900,   0.89900,   0.25686,   2.24399,   5.38559
  25.60865,  10.26740,   0.89900,   0.89900,   0.25686,   0.89760,   3.59039
  80.60037,   8.95560,   0.12843,   0.12843,   0.77057,   0.89760,   1.79520
  38.42803,   7.42543,   0.12843,   0.12843,   0.89900,   1.34640,   2.69279
  38.85223,   5.78867,   0.89900,   0.89900,   0.38529,   0.44880,   4.48799
  24.51379,  13.13106,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
  33.51105,   8.25395,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
  25.58014,   7.99570,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  31.38854,  16.81359,   0.89900,   0.89900,   0.38529,   0.89760,   0.89760
  52.80128,   5.86681,   0.12843,   0.12843,   0.89900,   0.44880,   0.89760
  44.57722,   6.64165,   0.89900,   0.89900,   0.38529,   0.89760,   5.38559
 170.79705,  18.97745,  -0.12843,  -0.12843,   0.89900,   2.69279,   0.00000
  36.66781,  14.70141,   0.89900,   0.89900,   0.38529,   2.24399,   4.48799
 105.60255,  11.73362,  -0.12843,  -0.12843,   0.89900,   0.00000,   0.89760
  35.45511,  18.99189,   0.89900,   0.89900,   0.38529,   2.24399,   5.38559
 129.75157,  14.41684,   0.38529,   0.38529,   0.89900,   1.79520,   0.00000
  47.46855,  14.83746,   0.89900,   0.89900,   0.38529,   2.24399,   6.28318
  95.96575,  23.63688,  -0.64214,  -0.64214,   0.25686,   1.34640,   2.69279
  29.34945,   9.17389,  -0.38529,  -0.38529,   0.77057,   1.34640,   3.59039
  52.80128,   5.86681,   0.64214,   0.64214,   0.64214,   2.69279,   0.00000
  75.60364,   8.40040,   0.12843,   0.12843,   0.89900,   2.69279,   3.59039
  48.84052,   5.53866,   0.75395,   0.77315,   0.58986,   2.67529,  -0.65614
  48.51500,  48.51500,   0.89900,   0.89900,   0.38529,   0.89760,   0.89760
  70.91022,  37.98377,   0.89900,   0.89900,   0.38529,   2.24399,   5.38559
 151.20728,  16.80081,  -0.12843,  -0.12843,   0.89900,   2.69279,   0.89760
  70.37619,   7.81958,   0.12843,   0.12843,   0.77057,   2.24399,   5.38559
  80.60037,   8.95560,   0.12843,   0.12843,   0.89900,   3.14159,   3.59039
  52.39103,   5.82314,   0.68854,   0.78834,   0.65675,   1.75169,   0.82400
  37.47362,   9.22995,   0.89900,   0.89900,   0.25686,   2.24399,   2.69279
  39.05005,  39.05005,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
  22.31977,   8.94877,  -0.12843,  -0.12843,   0.12843,   2.24399,   0.00000
  54.19933,  13.34959,   0.89900,   0.89900,   0.38529,   1.34640,   3.59039
  54.77106,   8.16045,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  57.48620,   6.42835,   0.73551,   0.53556,   0.60089,   1.10620,   1.46418
  57.27357,  22.96298,   0.89900,   0.89900,   0.38529,   2.24399,   1.79520
  59.41476,   8.85233,   0.38529,   0.38529,   0.89900,   1.34640,   4.48799
  51.21729,  20.53481,   0.89900,   0.89900,   0.25686,   0.89760,   3.59039
 161.20074,  17.91119,  -0.12843,  -0.12843,   0.89900,   3.14159,   3.59039
  64.87578,   7.20842,   0.12843,   0.12843,   0.89900,   0.89760,   5.38559
  38.85223,   5.78867,   0.89900,   0.89900,   0.12843,   0.89760,   0.89760
  75.60364,   8.40040,   0.12843,   0.12843,   0.77057,   0.89760,   1.79520
  34.13249,  13.68491,   0.89900,   0.89900,   0.38529,   0.89760,   0.89760
 127.65600,  19.01973,  -0.38529,  -0.38529,   0.89900,   3.14159,   2.69279
  71.35192,   8.02879,   0.64829,   0.87474,   0.69973,  -2.59552,   2.19765
  44.80151,  14.00381,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  73.60745,   8.17962,   0.82536,   0.79552,   0.48237,  -2.02565,  -3.01343
  59.04486,   6.56054,   0.38529,   0.38529,   0.89900,   2.24399,   1.79520
  44.57722,   6.64165,   0.38529,   0.38529,   0.89900,   0.89760,   2.69279
 136.09293,  20.27677,  -0.38529,  -0.38529,   0.25686,   2.24399,   0.00000
  31.46479,  12.61533,   0.89900,   0.89900,   0.38529,   0.89760,   0.00000
  96.31818,  11.09980,   0.73446,   0.85609,   0.61232,   1.48898,  -0.95360
  46.02008,   5.11334,   0.64214,   0.64214,   0.64214,   2.69279,   5.38559
  66.92610,  35.84964,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  36.06104,  11.27176,   0.89900,   0.89900,   0.38529,   0.89760,   0.00000
 136.09293,  20.27677,  -0.38529,  -0.38529,   0.89900,   3.14159,   5.38559
  65.79048,   7.35236,   0.70312,   0.86183,   0.65331,  -1.37195,   0.78538
  56.63284,   6.45649,   0.68523,   0.88524,   0.66505,   1.38214,   1.69573
  75.83166,   8.56503,   0.76637,   0.72969,   0.57335,   3.13620,   1.56618
  28.63679,  11.48149,   0.38529,   0.38529,   0.89900,   1.34640,   3.59039
  45.50737,  45.50737,   0.89900,   0.89900,   0.38529,   0.89760,   0.00000
  22.31977,   8.94877,   0.38529,   0.38529,   0.89900,   1.79520,   3.59039
 124.30369,  24.01915,   0.12843,   0.12843,   0.89900,   0.89760,   5.38559
  62.77709,  33.62718,   0.89900,   0.89900,   0.38529,   0.89760,   0.89760
  98.34371,  11.08738,   0.71099,   0.64408,   0.64262,   1.73199,  -0.04360
 154.50025,  20.80597,  -0.33099,  -0.80263,   0.86062,   2.76998,  -0.07903
  51.15412,  12.59953,   0.89900,   0.89900,   0.38529,   1.79520,   2.69279
  42.97202,   8.30346,   0.89900,   0.89900,   0.38529,   1.79520,   1.79520
 102.43761,  19.79397,  -0.12843,  -0.12843,   0.51371,   0.89760,   5.38559
  78.54601,   8.92348,   0.74199,   0.57419,   0.59104,  -1.26124,   0.39694
  67.73276,   7.56129,   0.69387,   0.88104,   0.63989,   1.69344,   0.43712
  50.98256,   5.69993,   0.83087,   0.76522,   0.47446,   1.24915,  -1.08435
  62.78536,   7.02836,   0.80669,   0.79747,   0.50132,  -0.47035,   1.00339
 162.34039,  19.72172,  -0.25880,  -0.81076,   0.86187,  -0.18321,  -2.58032
  92.04017,  10.22669,   0.38529,   0.38529,   0.89900,   0.89760,   3.59039
  58.41454,  14.38781,   0.89900,   0.89900,   0.38529,   2.24399,   5.38559
  29.34945,   9.17389,   0.89900,   0.89900,   0.38529,   2.24399,   0.89760
  94.77867,  10.77286,   0.77366,   0.79329,   0.53126,   2.89451,  -1.77568
 100.59141,  11.28137,   0.72554,   0.76882,   0.59141,  -2.89374,   2.70447
  72.09729,  10.74192,  -0.38529,  -0.38529,   0.12843,   1.79520,   1.79520
  47.18662,   5.26649,   0.84721,   0.46465,   0.42786,  -2.30121,   1.60563
  47.98288,  11.81844,  -0.64214,  -0.64214,   0.25686,   1.34640,   2.69279
  33.46305,  17.92482,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  79.47438,   8.88373,   0.71024,   0.81080,   0.63010,  -1.73724,  -1.64210
  49.97451,   5.76970,   0.75197,   0.78716,   0.59392,  -1.46143,   0.14870
  74.53988,  10.84347,  -0.35743,  -0.87869,   0.83601,  -0.05968,   1.76142
  59.04486,   6.56054,   0.89900,   0.89900,   0.25686,   0.89760,   6.28318
 157.77540,  20.92803,  -0.29015,  -0.83112,   0.84244,  -0.01650,   1.44041
  51.16029,  15.99141,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  86.32365,   9.62594,   0.75303,   0.53241,   0.58470,   0.78774,   1.85867
  47.79811,   5.33420,   0.68498,   0.79565,   0.66433,  -2.74077,  -2.02524
 109.26508,  12.35687,   0.75918,   0.63182,   0.58725,  -0.04349,   1.09140
  44.66521,  11.00128,   0.89900,   0.89900,   0.25686,   0.89760,   1.79520
  38.85223,   5.78867,   0.64214,   0.64214,   0.64214,   2.69279,   5.38559
  99.94903,  11.53941,   0.75197,   0.78716,   0.59392,  -1.46143,   0.14870
  60.25876,   6.69622,   0.76655,   0.44504,   0.57752,   0.90865,   1.14894
 104.78206,  11.64628,   0.68854,   0.78834,   0.65675,   1.75169,   0.82400
  58.69891,  18.34779,   0.89900,   0.89900,   0.38529,   2.24399,   0.89760
  46.02008,   5.11334,   0.89900,   0.89900,   0.25686,   0.89760,   2.69279
  83.05783,   9.36582,   0.74594,   0.66280,   0.57871,   0.73039,  -0.51335
 127.65600,  19.01973,  -0.12843,  -0.12843,   0.89900,   2.24399,   2.69279
  74.93745,   8.38630,   0.74386,   0.47140,   0.58735,   2.88393,   0.83929
  83.19054,   9.67436,   0.72716,   0.81592,   0.60945,   0.89311,   0.38859
  74.94724,  18.45991,   0.12843,   0.12843,   0.89900,   0.44880,   4.48799
  28.63679,  11.48149,   0.89900,   0.89900,   0.38529,   2.24399,   1.79520
 135.46552,  15.12259,   0.69387,   0.88104,   0.63989,   1.69344,   0.43712
  61.30808,   6.84328,   0.77712,   0.79833,   0.54193,  -0.48925,   0.19524
 110.04653,  21.26424,   0.89900,   0.89900,   0.38529,   1.79520,   5.38559
  52.58444,   5.84478,   0.75875,   0.68715,   0.57132,   0.01296,   0.04593
  65.04402,   7.40162,   0.71994,   0.86351,   0.63212,   0.42787,   1.74669
  46.02008,   5.11334,   0.64214,   0.64214,   0.51371,   2.69279,   1.79520
 102.30824,  25.19907,   0.89900,   0.89900,   0.38529,   1.79520,   2.69279
  44.63953,  17.89755,   0.38529,   0.38529,   0.89900,   1.79520,   3.59039
 113.26568,  12.91298,   0.68523,   0.88524,   0.66505,   1.38214,   1.69573
 130.08805,  14.80325,   0.71994,   0.86351,   0.63212,   0.42787,   1.74669
  49.84833,   7.42701,   0.89900,   0.89900,   0.25686,   2.24399,   3.59039
  96.44899,  10.79088,   0.76384,   0.55489,   0.57602,   1.65707,  -2.52199
  55.02327,  10.63212,   0.89900,   0.89900,   0.38529,   1.79520,   5.38559
 123.41756,  13.79237,   0.66053,   0.77451,   0.68816,  -3.08945,   1.07724
 132.26533,  14.75081,   0.74130,   0.84354,   0.56398,   1.31811,   1.11946
  46.02008,   5.11334,   0.12843,   0.12843,   0.89900,   2.24399,   4.48799
  89.60302,  28.00763,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  69.91670,   7.81902,   0.71900,   0.87388,   0.58371,  -0.91350,  -0.63484
 161.66058,  19.82636,  -0.27169,  -0.84264,   0.86453,  -2.55794,  -1.37475
  48.15909,   5.54990,   0.73446,   0.85609,   0.61232,   1.48898,  -0.95360
  89.33041,  22.00256,   0.89900,   0.89900,   0.25686,   0.89760,   1.79520
  77.74727,   9.01637,   0.75519,   0.86074,   0.56576,  -2.82384,  -1.84955
  87.41405,   9.72536,   0.72783,   0.61764,   0.59462,  -1.30540,   1.97867
 117.22786,  13.12236,   0.74498,   0.85464,   0.58394,  -1.47037,  -2.12245
  72.76151,   8.24039,   0.71602,   0.69000,   0.62406,  -3.08220,  -2.17638
  58.65982,  11.33481,   0.89900,   0.89900,   0.38529,   0.89760,   2.69279
 125.57072,  14.05672,   0.80669,   0.79747,   0.50132,  -0.47035,   1.00339
  95.59622,  10.66840,   0.68498,   0.79565,   0.66433,  -2.74077,  -2.02524
  38.42803,   7.42543,   0.38529,   0.38529,   0.89900,   1.34640,   4.48799
  37.47362,   9.22995,   0.38529,   0.38529,   0.89900,   1.79520,   0.89760
 139.83339,  15.63805,   0.71900,   0.87388,   0.58371,  -0.91350,  -0.63484
 101.96512,  11.39986,   0.83087,   0.76522,   0.47446,   1.24915,  -1.08435
  42.02409,  13.13566,   0.89900,   0.89900,   0.38529,   0.89760,   6.28318
  79.30141,   8.89116,   0.66770,   0.70117,   0.67397,   1.24869,   2.63931
  99.69666,  14.85401,   0.89900,   0.89900,   0.25686,   2.24399,   3.59039
  33.49277,   6.47179,   0.64214,   0.64214,   0.38529,   2.69279,   4.48799
  48.22449,   5.39544,   0.76384,   0.55489,   0.57602,   1.65707,  -2.52199
 109.54212,  16.32091,   0.12843,   0.12843,   0.89900,   0.44880,   1.79520
  59.41223,   6.62948,   0.70524,   0.79781,   0.63033,  -2.24047,   3.00818
  81.68654,   9.22051,   0.71873,   0.54075,   0.63021,  -1.92524,  -0.21027
  52.80128,   5.86681,   0.89900,   0.89900,   0.25686,   1.34640,   4.48799
  93.20419,  10.77964,   0.78086,   0.86045,   0.51594,  -0.21679,  -0.21857
  66.48133,   7.63710,   0.80999,   0.84778,   0.51390,   3.07234,  -2.62961
 105.60255,  11.73362,   0.89900,   0.89900,   0.38529,   2.69279,   4.48799
  59.41476,   8.85233,   0.89900,   0.89900,   0.38529,   2.24399,   5.38559
 118.82446,  13.25897,   0.70524,   0.79781,   0.63033,  -2.24047,   3.00818
  46.60209,   5.38982,   0.78086,   0.86045,   0.51594,  -0.21679,  -0.21857
  85.92413,   9.54798,   0.71141,   0.32348,   0.63396,  -1.96074,  -1.90539
  80.60037,   8.95560,   0.89900,   0.89900,   0.38529,   2.24399,   3.59039
  85.73116,   9.69001,   0.62060,   0.86633,   0.73126,  -2.95548,  -2.66958
  77.70446,  11.57735,   0.89900,   0.89900,   0.38529,   0.44880,   4.48799
 136.09293,  20.27677,  -0.38529,  -0.38529,   0.77057,   0.00000,   2.69279
  52.80128,   5.86681,   0.89900,   0.89900,   0.12843,   2.24399,   3.59039
  83.37819,   9.32744,   0.69270,   0.79913,   0.64231,   0.12852,   2.27140
  47.35476,   5.27009,   0.65016,   0.88393,   0.69177,   1.96956,  -1.20961
  63.82800,   9.50986,   0.89900,   0.89900,   0.38529,   1.79520,   6.28318
  94.70952,  10.54017,   0.65016,   0.88393,   0.69177,   1.96956,  -1.20961
  42.97202,   8.30346,   0.38529,   0.38529,   0.89900,   1.34640,   5.38559
  41.17430,  10.14145,   0.38529,   0.38529,   0.89900,   1.79520,   1.79520
  85.39853,   9.48873,  -0.12843,  -0.12843,   0.89900,   2.69279,   0.00000
  63.38079,   7.21911,   0.66348,   0.88079,   0.68402,   2.79368,  -1.05363
  94.93710,  29.67492,   0.89900,   0.89900,   0.38529,   2.24399,   6.28318
 149.07977,  21.68694,  -0.35743,  -0.87869,   0.83601,  -0.05968,   1.76142
 117.30326,  13.50509,   0.71498,   0.84609,   0.62164,   3.04689,  -1.96327
  49.84833,   7.42701,   0.89900,   0.89900,   0.38529,   1.79520,   4.48799
  47.05913,   5.23649,   0.86439,   0.84122,   0.39274,   2.53633,  -2.25532
  76.85605,  14.85086,   0.89900,   0.89900,   0.38529,   2.24399,   0.89760
  67.02209,  16.50790,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
  77.68400,   8.75099,   0.71618,   0.62967,   0.60663,   0.33202,  -1.48240
  83.79329,   9.56182,   0.70639,   0.85466,   0.62759,   0.01658,  -1.24358
  57.67252,   6.40863,   0.79913,   0.76694,   0.50418,  -0.72012,   1.67697
  49.84833,   7.42701,   0.12843,   0.12843,   0.89900,   0.44880,   2.69279
  70.83236,   8.08937,   0.73686,   0.78446,   0.60658,   2.48454,  -2.32357
  66.98554,  12.94359,   0.89900,   0.89900,   0.12843,   2.24399,   0.00000
  73.33561,  29.40281,   0.89900,   0.89900,   0.38529,   2.24399,   4.48799
  64.87578,   7.20842,   0.89900,   0.89900,   0.38529,   0.89760,   1.79520
  46.02008,   5.11334,   0.64214,   0.64214,   0.38529,   2.24399,   0.89760
  62.92958,  25.23067,   0.89900,   0.89900,   0.38529,   0.89760,   0.00000
  86.14311,   9.77016,   0.74494,   0.86072,   0.56591,   1.22254,  -1.82673
  89.15444,  13.28330,   0.89900,   0.89900,   0.38529,   0.89760,   5.38559
  78.61117,  10.25519,  -0.30837,  -0.87269,   0.82921,   1.18381,   0.70432
  82.77392,   9.34723,   0.76816,   0.43756,   0.57255,   1.10498,   1.05229
  59.04486,   6.56054,   0.89900,   0.89900,   0.38529,   0.89760,   4.48799
  76.13612,   8.63094,   0.79090,   0.77971,   0.52958,   2.75931,   0.84319
  71.25144,   8.01359,   0.81099,   0.70158,   0.50237,  -0.74401,  -1.62001
  81.13857,   9.10608,   0.74121,   0.81964,   0.55646,  -0.64274,  -2.98238
  65.77893,   7.34753,   0.71677,   0.81209,   0.61362,   1.44218,   2.67722
  55.02327,  10.63212,   0.38529,   0.38529,   0.89900,   1.79520,   4.48799
 130.24030,  14.52218,   0.74164,   0.83232,   0.56342,  -0.70779,  -1.26777
  64.87578,   7.20842,   0.89900,   0.89900,   0.12843,   2.24399,   0.00000
  65.63986,  20.51735,   0.89900,   0.89900,   0.38529,   0.89760,   5.38559
  70.37619,   7.81958,   0.89900,   0.89900,   0.38529,   2.24399,   6.28318
  54.77106,   8.16045,   0.38529,   0.38529,   0.89900,   1.79520,   0.89760
  46.02008,   5.11334,   0.89900,   0.89900,   0.12843,   2.24399,   0.89760
  94.01760,  10.56295,   0.72396,   0.68615,   0.60559,  -0.39487,   1.15054
  54.77106,   8.16045,   0.89900,   0.89900,   0.25686,   2.24399,   4.48799
  76.49011,   8.81378,   0.74886,   0.86635,   0.56539,  -2.23352,  -2.66400
  70.19595,   7.88850,   0.70608,   0.86619,   0.62198,   1.15840,   0.83699
  66.13267,   7.37541,   0.74130,   0.84354,   0.56398,   1.31811,   1.11946
  47.54832,   5.31625,   0.81611,   0.45239,   0.48295,   1.23943,   1.57158
  37.47362,   9.22995,   0.12843,   0.12843,   0.89900,   0.44880,   4.48799
  68.04647,  10.13838,  -0.38529,  -0.38529,   0.89900,   3.14159,   5.38559
  75.42316,   8.52271,   0.81218,   0.71727,   0.50363,   0.05712,   0.20016
  52.80128,   5.86681,   0.38529,   0.38529,   0.89900,   2.69279,   0.89760
  97.68105,  11.07731,   0.75395,   0.77315,   0.58986,   2.67529,  -0.65614
  77.25013,  10.40299,  -0.33099,  -0.80263,   0.86062,   2.76998,  -0.07903
  46.02008,   5.11334,   0.38529,   0.38529,   0.89900,   0.89760,   3.59039
  80.83029,   9.91318,  -0.27169,  -0.84264,   0.86453,  -2.55794,  -1.37475
  79.46394,   8.91649,   0.79069,   0.69173,   0.53007,   0.33579,  -0.53732
  84.04818,  26.27132,   0.89900,   0.89900,   0.38529,   0.89760,   6.28318
 108.39867,  26.69917,   0.89900,   0.89900,   0.38529,   1.34640,   3.59039
  62.15185,  12.00957,   0.89900,   0.89900,   0.38529,   0.89760,   3.59039
  63.82800,   9.50986,  -0.38529,  -0.38529,   0.89900,   3.14159,   2.69279
  86.56759,   9.66503,   0.74566,   0.56514,   0.57348,   0.46093,  -1.74200
  65.12015,   7.26109,   0.74164,   0.83232,   0.56342,  -0.70779,  -1.26777
  63.82800,   9.50986,   0.38529,   0.38529,   0.89900,   1.34640,   5.38559
  58.65982,  11.33481,   0.38529,   0.38529,   0.89900,   1.79520,   4.48799
  46.02008,   5.11334,  -0.12843,  -0.12843,   0.89900,   0.00000,   3.59039
  75.60364,   8.40040,   0.89900,   0.89900,   0.38529,   2.24399,   1.79520
  78.88770,  10.46401,  -0.29015,  -0.83112,   0.84244,  -0.01650,   1.44041
  71.96905,   8.02634,   0.68919,   0.71235,   0.62980,   0.86491,  -0.73018
  76.73340,   8.70403,   0.78416,   0.57200,   0.55361,  -0.95896,  -1.35113
  85.39853,   9.48873,   0.89900,   0.89900,   0.38529,   0.89760,   2.69279
  68.04647,  10.13838,   0.89900,   0.89900,   0.38529,   1.34640,   4.48799
  52.80128,   5.86681,  -0.12843,  -0.12843,   0.89900,   0.00000,   0.89760
  85.94403,  16.60693,   0.89900,   0.89900,   0.38529,   1.79520,   1.79520
  70.37619,   7.81958,   0.89900,   0.89900,   0.25686,   0.89760,   3.59039
